,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_year_key,fiscal_year_number
10,0.0,2012-01-26,2011-12,0.0,12983220000,1.2481,1.128,58145000000,4.4467,0.1443,-0.1701,0.0,0.3144,5.9192,0.0579,0,0.0723,0,0,0,14093000000,0.1966,0.3717,1.0777,-41640000000,-0.7161,-4.2764,-3.7422,-3.3782,-1.0985,-0.8459,0.9373,0.1322,0.8011,11127000000,0.0,0.5753,0.2935,0.2464,0.8509,0.652,0.603,0.3075,0.21,0,-5779000000,0.1448,0.2568,9181500000,0.1792,0.3288,0.9362,0.3229,0.0,0.0,0.2376,0.1417,0.9426,0.3251,0.3454,0.0,0.0,0.0,0.0,0.0,0.0,0.8374,0.2927,2.8988,0.1493,0.1865,0.2107,0.1865,0.2192,0.1737,0.24640035728283,0.2162,0.2192,0.2449,0.0122,143621000,0.0111,3.7642,49221000000,0.0,0.2544,0.0,0.2574,FY2011,2011
11,0.0,2013-01-29,2012-12,0.0,13186383000,1.3079,1.128,71715000000,5.3952,0.0479,0.3872,0.5957,0.141,4.2166,0.0585,0,0.0765,0,0,0,16796000000,0.1917,0.3648,1.2635,-44171000000,-0.6159,-4.1139,-3.3096,-3.0528,-0.9594,-0.8224,0.5678,0.0845,0.7645,13346000000,0.6044,0.1994,0.2898,0.2464,1.004,0.6269,0.603,0.1677,0.2015,0,-8361000000,0.1027,0.2332,10375500000,0.13,0.3146,1.0407,0.3004,0.0,0.0,0.2344,0.1738,1.0885,0.3142,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.5922,0.2145,3.4636,0.129,0.1814,0.1884,0.1653,0.2092,0.1538,0.24640035728283,0.1855,0.2072,0.2307,0.0165,203163000,0.0156,4.0403,53705000000,0.7842,0.2924,0.826,0.2333,FY2012,2012
12,0.0,2014-02-12,2013-12,0.0,13420277000,1.2704,1.128,87309000000,6.4423,-1.248,0.2728,0.4702,0.1227,4.5817,0.0472,0,0.0599,0,0,0,19342000000,0.1515,0.3483,1.4272,-55457000000,-0.6351,-4.3553,-4.9072,-3.488,-0.9988,-0.795,0.5751,0.1633,0.7871,11301000000,0.4836,-0.1532,0.2035,0.2464,0.8338,0.6038,0.6041,0.1615,0.1722,0,-12638000000,0.1858,0.2293,11552250000,0.1134,0.3146,1.1365,0.2774,0.0,0.0,0.3939,0.0988,1.1731,0.2863,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.4382,0.2059,4.0966,0.1243,0.1767,0.1711,0.1601,0.2049,0.15,0.24640035728283,0.1841,0.2007,0.2133,0.0195,233894000,0.0177,5.1467,69751000000,0.6235,0.1825,0.6485,0.2174,FY2013,2013
13,0.0,2015-02-09,2014-12,26.248,13622128000,1.2438,1.1844,103860000000,7.5581,-0.4893,-0.0591,0.3715,0.2339,4.6877,0.0404,0.0202,0.0503,0.0251,0,0,21475000000,0.1102,0.3253,1.5627,297912615744,2.8684,21.0747,24.6923,17.2612,4.5137,3.5612,0.3945,0.0946,0.8039,12065000000,0.3376,0.0676,0.1828,0.2464,0.878,0.6107,0.6075,0.2023,0.2108,357553615744,-11593000000,0.1101,0.2141,12372000000,0.0709,0.3146,1.2004,0.2499,0.0,0.6411,0.4453,0.0855,1.2559,0.2614,0.3335,3.4426,25.2938,29.6356,20.7169,5.4173,4.2741,0.3538,0.1888,4.803,0.1177,0.1611,0.1553,0.1478,0.1947,0.1402,0.24640035728283,0.1688,0.1861,0.1888,0.0139,201851000,0.015,6.0877,83654000000,0.4424,0.1646,0.4288,0.1895,FY2014,2014
14,0.0,2016-02-11,2015-12,37.944,13746960000,1.2254,1.2346,120331000000,8.6827,0.0952,-0.0021,0.2687,0.1541,4.6667,0.0338,0.0371,0.0415,0.0459,0,0,24423000000,0.1372,0.3256,1.7622,450543650240,3.7442,27.5595,27.0483,22.9272,6.0081,4.4778,0.2466,0.1098,0.816,16657000000,0.2623,0.3806,0.2221,0.2315,1.2019,0.6244,0.6175,0.1616,0.168,521614650240,-11554000000,0.1564,0.218,14520000000,0.1736,0.3053,1.3969,0.2581,0.0,1.2938,0.2149,0.1385,1.4179,0.262,0.3197,4.3348,31.9069,31.315,26.5439,6.9558,5.1842,0.2843,0.1361,5.411,0.1181,0.1486,0.1576,0.1458,0.1762,0.1394,0.24640035728283,0.1624,0.1698,0.1882,0.0085,124832000,0.0091,7.2601,100615000000,0.3052,0.1414,0.2901,0.1585,FY2015,2015
15,0.0,2017-02-03,2016-12,38.591,13825860000,1.2047,1.2346,139036000000,9.9495,-0.0057,-0.2194,0.2597,0.3561,6.2907,0.0234,0.0371,0.0283,0.0459,0,0,29860000000,0.2226,0.3307,2.1368,451155763260,3.2448,23.1623,17.3095,18.6813,4.9977,3.7829,0.1878,0.2197,0.83,26064000000,0.3156,0.5647,0.2887,0.2464,1.8651,0.6107,0.6175,0.1774,0.1934,533553763260,-8983000000,0.1914,0.2157,17787000000,0.225,0.3023,1.6971,0.2627,0.0,1.4579,0.1798,0.2289,1.7281,0.2675,0.3003,3.8375,27.3926,20.4709,22.0933,5.9105,4.4738,0.2388,0.2038,6.4599,0.1236,0.1385,0.1682,0.1501,0.1656,0.1451,0.24640035728283,0.1631,0.1599,0.1956,0.0083,78900000,0.0057,8.5344,119261000000,0.2466,0.1358,0.2335,0.1554,FY2016,2016
16,0.0,2018-02-06,2017-12,52.32,13895660000,1.2937,1.246,152502000000,10.8375,-0.3121,-0.1705,0.2043,0.0292,5.1403,0.0201,0.0371,0.026,0.0459,0,0,35829000000,0.1998,0.3232,2.5461,629092931200,4.1251,49.6835,26.2056,23.1343,5.6749,4.7277,0.1045,-0.3539,0.7729,24006000000,0.2168,-0.0789,0.2165,0.2464,1.7059,0.5888,0.6175,0.1838,0.5343,727020931200,-6772000000,-0.3499,0.1142,21685500000,0.2191,0.2889,2.0547,0.2608,0.0,5.4926,0.238,0.126,1.9324,0.2453,0.2774,4.7672,57.4175,30.2849,26.7355,6.5583,5.4637,0.2091,0.228,7.8778,0.0694,0.1267,0.1785,0.0868,0.1627,0.0845,0.24640035728283,0.0918,0.1519,0.2031,0.0069,69800000,0.005,9.456,133063000000,0.2278,0.1779,0.2098,0.0968,FY2017,2017
17,0.0,2019-02-05,2018-12,51.781,13911120000,1.3105,1.2496,177628000000,12.6284,-0.9137,0.5586,0.1983,0.2933,3.919,0.0172,0.0371,0.0225,0.0459,0,0,41630000000,0.1619,0.3042,2.9596,615141704720,3.463,20.0137,26.8269,17.6192,4.496,3.9051,0.2069,1.4277,0.763,22930000000,0.1535,-0.0448,0.1675,0.2315,1.6302,0.5647,0.6175,0.1838,0.1196,720331704720,-12751000000,1.4274,0.2246,24446250000,0.1273,0.27,2.3173,0.2382,0.0,1.1322,0.409,0.2838,2.4821,0.2551,0.2769,4.0552,23.436,31.4143,20.6321,5.2648,4.5729,0.2016,0.2342,9.7271,0.1429,0.1267,0.1755,0.1862,0.1627,0.1818,0.24640035728283,0.1978,0.1519,0.1965,-0.0004,15460000,0.0011,11.1988,157520000000,0.2203,0.1799,0.2018,0.1647,FY2018,2018
18,0.0,2020-02-04,2019-12,66.851,13766700000,1.3696,1.2607,201442000000,14.4184,0.0596,0.1075,0.1932,0.1365,3.374,0.0535,0.0438,0.0733,0.0551,0,0,47709000000,0.146,0.2947,3.4148,805196661700,3.9971,23.4457,25.9975,20.3204,4.9747,4.5023,0.17,0.1249,0.7301,30972000000,0.1379,0.3507,0.1913,0.2193,2.2168,0.5558,0.6107,0.1642,0.1332,920317661700,-13944000000,0.1173,0.2121,26946000000,0.1022,0.2617,2.5715,0.2219,0.0,1.5755,0.4164,0.1349,2.8362,0.2448,0.2647,4.5686,26.7978,29.7145,23.2256,5.6859,5.146,0.212,0.183,11.5851,0.135,0.1267,0.1675,0.1811,0.1627,0.1726,0.24640035728283,0.1893,0.1519,0.186,-0.0067,-144420000,-0.0103,12.8006,178839000000,0.2115,0.1852,0.1879,0.134,FY2019,2019
19,0.0,2021-02-03,2020-12,87.594,13504440000,1.4361,1.282,222544000000,16.1961,0.0538,0.4306,0.1937,0.1944,3.0667,0.0784,0.0438,0.1126,0.0551,0,0,54921000000,0.1511,0.3008,3.9969,1059045917360,4.7588,26.2992,24.7192,22.0258,5.8021,5.2972,0.1611,0.1924,0.6962,42843000000,0.1975,0.3832,0.2347,0.2193,3.1179,0.5357,0.6073,0.087,0.1624,1182907917360,-13633000000,0.1725,0.2206,30918000000,0.1474,0.2594,3.0001,0.2258,0.0,1.8231,0.1462,0.2134,3.4992,0.2634,0.2627,5.3153,29.3751,27.6102,24.6018,6.4807,5.9167,0.2006,0.1277,13.2838,0.1352,0.1267,0.167,0.1899,0.1627,0.1736,0.24640035728283,0.1922,0.1519,0.1839,-0.0165,-262260000,-0.019,14.5499,199924000000,0.1864,0.1584,0.1701,0.1047,FY2020,2020
20,0.0,2022-02-02,2021-12,144.68,13242420000,1.4277,1.3008,251635000000,18.5667,-0.1058,-0.2085,0.2019,0.4073,2.9281,0.0729,0.0438,0.1041,0.0551,0,0,91155000000,0.6597,0.3538,6.7258,1789108325600,7.1099,23.5306,26.6983,19.7181,6.9442,7.8724,0.2237,0.914,0.7004,67012000000,0.1966,0.5641,0.2601,0.2193,4.9444,0.5693,0.5963,0.5,0.162,1915913325600,-8101000000,0.8881,0.2951,59035500000,0.9094,0.2594,5.8078,0.3055,0.0,1.1263,0.1402,0.887,6.6947,0.3521,0.2627,7.6138,25.1984,28.5906,21.1157,7.4364,8.4304,0.2112,0.4115,19.0095,0.2239,0.1267,0.2822,0.3206,0.1627,0.2893,0.24640035728283,0.318,0.1519,0.3081,-0.0136,-262020000,-0.0194,16.7683,227262000000,0.1734,0.124,0.1577,0.1307,FY2021,2021
21,0.0,2023-02-03,2022-12,88.73,12849000000,1.426,1.3021,256144000000,19.4653,-0.2778,0.0445,0.1859,-0.0017,2.3779,0.0744,0.0438,0.1061,0.0551,0,0,88317000000,-0.0311,0.3122,6.7115,1039186770000,4.057,17.3278,17.3168,14.5691,3.6741,4.5742,0.1889,-0.1871,0.7012,60010000000,0.1622,-0.1044,0.2121,0.2143,4.5603,0.5537,0.5791,0.0677,0.1592,1140091770000,-9022000000,-0.2112,0.212,56131500000,-0.0491,0.2594,5.6875,0.2646,0.0,1.0062,0.1491,-0.2138,5.4204,0.2521,0.2617,4.4509,19.0104,18.9983,15.9837,4.0309,5.0183,0.199,0.0978,21.4937,0.1655,0.1297,0.2532,0.2362,0.1706,0.2137,0.24640035728283,0.2313,0.1613,0.2784,-0.029,-393420000,-0.0297,17.2645,227184000000,0.1456,0.0166,0.1357,0.0179,FY2022,2022
22,0.0,2024-01-31,2023-12,140.93,12460000000,1.4199,1.3401,283379000000,22.2747,-0.0243,0.0991,0.1848,0.112,2.0965,0.0604,0.0469,0.0858,0.0618,0,0,96239000000,0.0896,0.313,7.5647,1656941800000,5.847,22.4533,23.8426,19.3303,5.3902,6.5187,0.1995,0.2719,0.7042,69495000000,0.1991,0.158,0.226,0.2193,5.4625,0.5662,0.5678,0.1112,0.139,1755987800000,-12178000000,0.2304,0.24,63219750000,0.1262,0.2594,6.6257,0.2742,0.0,1.1922,0.1683,0.2017,6.7376,0.2788,0.2617,6.1966,23.7954,25.2678,20.4858,5.7124,6.9084,0.1866,0.0868,24.1623,0.1922,0.1351,0.2734,0.2735,0.1837,0.2497,0.24640035728283,0.2707,0.1731,0.3019,-0.0332,-389000000,-0.0302,19.9796,254181000000,0.1375,0.1016,0.1249,0.1063,FY2023,2023
23,0.6,2025-02-05,2024-12,190.44,12211000000,1.385,1.3773,325084000000,26.1174,-0.6289,-0.0242,0.1846,0.2314,1.8369,0.0501,0.0518,0.0694,0.0713,0,0,127701000000,0.3269,0.3648,10.2595,2240688840000,6.8926,22.3804,30.7939,18.7012,6.4016,7.6422,0.2282,0.3862,0.7219,72764000000,0.1968,0.047,0.2078,0.2193,5.8459,0.582,0.5678,0.1703,0.1643,2325462840000,-12583000000,0.3567,0.286,84292500000,0.3333,0.2617,9.0294,0.321,0.0746,1.0176,0.2437,0.3977,9.626,0.3423,0.2627,7.1534,23.2272,31.9589,19.4087,6.6438,7.9313,0.1815,0.1386,28.1206,0.2348,0.139,0.3297,0.329,0.188,0.3055,0.24640035728283,0.3294,0.1777,0.3621,-0.0216,-249000000,-0.0199,23.5557,293199000000,0.1329,0.1189,0.1208,0.1471,FY2024,2024
